Year,Sector,Field,Average_Salary,Demand_Index,Job_Satisfaction,Remote_Potential,Automation_Risk,Innovation_Index,Sustainability_Score,Career_Flexibility,Top_Skills,Education_Required
2018,Engineering,Electronics,7.388361039432843,49.766627667449605,69.61624593540685,41.170200249029804,33.903784946737005,47.646146956196006,50,58,General Skills; Communication; Teamwork,20
2018,Engineering,Electronics,7.6038848746975845,52.800847214032636,68.55771924848459,41.43794477503459,33.784353821857565,48.60485550254079,50,58,General Skills; Communication; Teamwork,20
2019,Engineering,Electronics,8.258783610438412,53.70668406452971,56.74766787651566,43.99571563814107,36.9772990293785,46.984512924232455,60,74,General Skills; Communication; Teamwork,19
2019,Engineering,Electronics,7.79101288020281,55.593503563289026,53.061551433054156,42.87047105218298,34.87099987974305,47.6684758173433,60,74,General Skills; Communication; Teamwork,19
2019,Engineering,Electronics,7.9203285650833495,56.157919300464144,54.3708797933677,41.6781511670799,35.28615323102483,47.4708120775105,60,74,General Skills; Communication; Teamwork,19
2019,Engineering,Electronics,7.800167403619397,56.029834335065885,53.13859535983825,43.461462288408725,34.570143675471556,48.60641335887656,60,74,General Skills; Communication; Teamwork,19
2019,Engineering,Electronics,8.215162981098533,54.29919720836167,52.929216652751265,41.835182979859184,34.92996317780787,46.4514076051794,60,74,General Skills; Communication; Teamwork,19
2019,Engineering,Electronics,8.378933968448381,56.52186987274028,53.46420613546526,44.48764891851187,34.91684755093709,48.94322798661566,60,74,General Skills; Communication; Teamwork,19
2020,Engineering,Electronics,8.527596130295906,44.93639517001546,70.46835936060913,46.781985697813944,40.91879268523098,54.35125850871639,54,67,General Skills; Communication; Teamwork,16
2020,Engineering,Electronics,8.599236389823691,43.248863819800334,71.82405760851489,44.27276357679992,38.92755854074781,52.101247946710444,54,67,General Skills; Communication; Teamwork,16
2020,Engineering,Electronics,8.770452342885438,46.16139350007555,68.69230008881253,44.419797836555674,39.70370301717176,52.788206819821745,54,67,General Skills; Communication; Teamwork,16
2020,Engineering,Electronics,8.919288898297994,46.385246569052775,72.81852111674905,45.588989915807154,40.308515383273615,51.606620081390126,54,67,General Skills; Communication; Teamwork,16
2020,Engineering,Electronics,8.514832629007227,44.73282181805491,71.49603706938692,47.79859577805343,38.9659773428173,51.66260696969725,54,67,General Skills; Communication; Teamwork,16
2020,Engineering,Electronics,8.339916935280206,45.9382087564652,70.6687061695728,45.331806168735106,40.53785615196481,54.45360157826456,54,67,General Skills; Communication; Teamwork,16
2021,Engineering,Electronics,8.902050905419822,48.70665824582157,58.12995367279733,47.318823176191984,65.7671227336035,55.15794050135232,74,68,General Skills; Communication; Teamwork,19
2021,Engineering,Electronics,8.969721782726584,46.60696376033094,56.38238024604044,47.504873428199105,64.88890269182339,55.380905594925366,74,68,General Skills; Communication; Teamwork,19
2021,Engineering,Electronics,8.77812913028859,47.89277851273817,56.10052498066691,47.26298838530655,67.98820303351127,54.276977988091154,74,68,General Skills; Communication; Teamwork,19
2021,Engineering,Electronics,8.892830031911299,47.92164974645883,55.22986523735957,49.31889604542788,65.02327403324561,55.48444935675931,74,68,General Skills; Communication; Teamwork,19
2021,Engineering,Electronics,8.946290322514004,48.04963718362574,54.95108213816678,47.857553587459634,66.46557271868663,53.9616133463451,74,68,General Skills; Communication; Teamwork,19
2021,Engineering,Electronics,9.286134208062933,46.950579838921634,54.67766145137364,49.44322312065597,68.44418752267883,53.58827151394571,74,68,General Skills; Communication; Teamwork,19
2022,Engineering,Electronics,9.52972012255218,51.63230132697997,70.74714885391627,50.28265770305743,42.8706378336331,43.79284027592438,64,57,General Skills; Communication; Teamwork,18
2022,Engineering,Electronics,9.710623520788074,52.8222991530668,68.15044781184017,52.049934867366,43.576372093875726,45.524341628562034,64,57,General Skills; Communication; Teamwork,18
2022,Engineering,Electronics,10.032980668166136,52.457635639740026,69.58785568846069,51.669003159388915,45.55927915456248,47.10704424721158,64,57,General Skills; Communication; Teamwork,18
2022,Engineering,Electronics,9.759873839996892,49.84625426024682,68.67256536366718,53.91761340570178,44.57843927888597,45.02870213895008,64,57,General Skills; Communication; Teamwork,18
2022,Engineering,Electronics,9.63812307172259,50.35857976591176,69.18058919351998,53.62836210255437,42.69363822873825,44.81019478946305,64,57,General Skills; Communication; Teamwork,18
2022,Engineering,Electronics,9.713161682723216,49.423977416004995,71.1227009546878,51.54972410231483,44.49415702072976,45.12669200197852,64,57,General Skills; Communication; Teamwork,18
2023,Engineering,Electronics,9.929341471648694,54.75811650265487,58.285762073102646,55.64434586577566,35.246284364834985,50.55765587262526,62,53,General Skills; Communication; Teamwork,16
2023,Engineering,Electronics,10.429883619097975,52.630996484580095,57.950146497186864,54.05570126669965,36.598603417767734,51.52777685276179,62,53,General Skills; Communication; Teamwork,16
2023,Engineering,Electronics,10.286325345283378,56.00604153361954,62.15372963947512,54.667369772065584,36.70611675194693,48.5882075055616,62,53,General Skills; Communication; Teamwork,16
2023,Engineering,Electronics,10.495661757490014,55.23383832547502,61.02680170956621,56.943359659199054,35.91324813135714,49.23608041501335,62,53,General Skills; Communication; Teamwork,16
2023,Engineering,Electronics,10.160119492944398,52.67477940421535,62.00397530170016,52.89095016462251,37.037750306245826,51.134844308371505,62,53,General Skills; Communication; Teamwork,16
2023,Engineering,Electronics,9.996817464657232,53.721413745416484,58.16505943864098,56.18971766679066,35.794020232854606,50.47540451029228,62,53,General Skills; Communication; Teamwork,16
2024,Engineering,Electronics,10.914642718851303,43.89917539827452,58.09412345394321,56.55137488163614,20.593324220906148,48.45574254324285,42,72,General Skills; Communication; Teamwork,14
2024,Engineering,Electronics,11.08646532079063,44.792104661806896,56.974371160593,56.913138635090135,21.56275550518416,50.60511330324591,42,72,General Skills; Communication; Teamwork,14
2024,Engineering,Electronics,11.277079239114931,44.887117072096174,58.78959636605936,59.65833181574823,20.477748242584894,51.53227701026615,42,72,General Skills; Communication; Teamwork,14
2024,Engineering,Electronics,10.4562364755106,44.02809940897742,57.63362768513754,55.75983452361964,20.51301235773864,51.710491409202156,42,72,General Skills; Communication; Teamwork,14
2024,Engineering,Electronics,10.722740133979988,44.13304058387096,56.424509552327706,58.71224862957515,20.255832558830352,48.59521568247087,42,72,General Skills; Communication; Teamwork,14
2024,Engineering,Electronics,10.809148512570815,45.686843714174046,55.7260998253094,56.86754151569738,20.53370731833502,51.49711928557205,42,72,General Skills; Communication; Teamwork,14
2025,Engineering,Electronics,11.903057714466517,56.365894412969624,67.02571701218287,61.08552455072485,42.111420922186724,55.359078541031124,68,54,General Skills; Communication; Teamwork,19
2025,Engineering,Electronics,11.735200006797903,56.72147155059823,69.65814842558164,58.90764093803999,41.794104432264064,54.27104547159608,68,54,General Skills; Communication; Teamwork,19
2025,Engineering,Electronics,11.628670387514148,55.611041340614996,67.34142602544935,62.21106875370929,44.71272785091699,54.69956094852113,68,54,General Skills; Communication; Teamwork,19
2025,Engineering,Electronics,11.744541051903946,53.32137495594457,66.80896346130676,59.83531467338288,41.29224349220842,54.3056236305974,68,54,General Skills; Communication; Teamwork,19
2025,Engineering,Electronics,11.409966523378404,57.043246997744234,66.93951667123046,60.388087829399765,42.49043857137334,56.94784168733613,68,54,General Skills; Communication; Teamwork,19
2025,Engineering,Electronics,11.549149473567955,57.08796836335326,65.86031623369203,63.132528503512205,41.933230660058484,53.37038706585101,68,54,General Skills; Communication; Teamwork,19
2018,Engineering,Mechanical,6.5310866633329,54.314116306011506,75.73317749373783,24.47505494813866,78.33187804950506,53.16821887811965,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2018,Engineering,Mechanical,6.490487960251082,56.19179381503549,74.74855750355279,24.1985370460981,77.14602796154468,54.6206319369683,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2018,Engineering,Mechanical,6.860783662009592,53.21142008094694,72.52513266755588,25.544031799088728,78.15007476823521,55.10644286596207,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2018,Engineering,Mechanical,6.478614345961841,54.854993898016225,73.24004997048243,24.67380324044123,79.18883398736057,53.2403741346776,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2018,Engineering,Mechanical,6.402124607056001,55.198867635242685,73.33502934065393,24.984839450760326,77.49386367755264,52.99480355329238,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2018,Engineering,Mechanical,6.741680291679532,54.25889385842989,75.42498769431717,25.329806989704085,75.38047003195808,52.05666097272234,85,57,SolidWorks; Thermodynamics; AutoCAD,16
2019,Engineering,Mechanical,6.710207294179547,50.07785314297013,70.02626582787525,25.644357377101677,44.95959358451867,51.75223584349085,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2019,Engineering,Mechanical,7.153249956566742,49.315433458273205,70.54896187054402,25.52640656094594,44.36233290629032,51.51705367682141,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2019,Engineering,Mechanical,6.927907227126226,49.24227041752315,69.91284823152228,27.00848595148826,43.69240149916889,49.75685323318959,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2019,Engineering,Mechanical,6.723940278978867,48.49772822611645,66.14509803947573,25.573219559180277,46.739951595983726,49.30742070615682,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2019,Engineering,Mechanical,7.041017002907263,50.654752899309166,68.8748387452757,27.08577697091811,44.60572073228029,48.912641540945685,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2019,Engineering,Mechanical,6.897740144839144,47.963838179374164,67.60900949839349,26.963398706727588,44.08084774957851,52.1059423233604,70,60,Thermodynamics; SolidWorks; AutoCAD,18
2020,Engineering,Mechanical,7.330559920545648,55.23909692813148,55.50264479363996,27.08638944474525,66.14526596905824,50.01509173562606,67,51,AutoCAD; SolidWorks; Thermodynamics,15
2020,Engineering,Mechanical,7.247116864969642,58.795755882414234,55.814932869435864,27.13490463373527,63.53329525344707,50.24420742904393,67,51,AutoCAD; SolidWorks; Thermodynamics,15
2020,Engineering,Mechanical,7.266058239098045,56.28544783209539,56.22052131274168,27.946280794719996,66.04202099958015,50.0253438726313,67,51,AutoCAD; SolidWorks; Thermodynamics,15
